,file,age,gender,race,service_test,MCSBW
9768,val/9769.jpg,50-59,Male,Black,False,0.197
4518,val/4519.jpg,50-59,Female,Indian,False,0.2126
4503,val/4504.jpg,50-59,Male,White,False,0.2195
4480,val/4481.jpg,50-59,Female,Indian,False,0.2241
9780,val/9781.jpg,50-59,Male,Indian,False,0.21
9785,val/9786.jpg,50-59,Male,Latino_Hispanic,False,0.214
4447,val/4448.jpg,50-59,Female,Indian,True,0.2081
4445,val/4446.jpg,50-59,Male,Latino_Hispanic,True,0.2256
4389,val/4390.jpg,50-59,Female,Indian,False,0.1934
4386,val/4387.jpg,50-59,Male,Southeast Asian,True,0.223
4353,val/4354.jpg,50-59,Female,Latino_Hispanic,False,0.2172
4350,val/4351.jpg,50-59,Female,Black,False,0.2202
4290,val/4291.jpg,50-59,Female,White,True,0.2147
4275,val/4276.jpg,50-59,Female,Southeast Asian,True,0.2025
9772,val/9773.jpg,50-59,Male,Middle Eastern,False,0.2131
4719,val/4720.jpg,50-59,Male,Black,True,0.1866
9722,val/9723.jpg,50-59,Male,Black,False,0.1985
4736,val/4737.jpg,50-59,Male,White,False,0.2025
4991,val/4992.jpg,50-59,Male,Latino_Hispanic,False,0.2024
9649,val/9650.jpg,50-59,Female,Middle Eastern,True,0.2318
4977,val/4978.jpg,50-59,Male,White,True,0.2219
9651,val/9652.jpg,50-59,Female,East Asian,True,0.2074
4976,val/4977.jpg,50-59,Female,White,False,0.2151
9653,val/9654.jpg,50-59,Male,Indian,True,0.2109
9654,val/9655.jpg,50-59,Male,Middle Eastern,True,0.225
4972,val/4973.jpg,50-59,Male,Latino_Hispanic,False,0.2113
9659,val/9660.jpg,50-59,Female,Indian,False,0.2317
4941,val/4942.jpg,50-59,Male,Latino_Hispanic,False,0.216
9671,val/9672.jpg,50-59,Female,Latino_Hispanic,True,0.1975
4920,val/4921.jpg,50-59,Male,Black,False,0.2026
4914,val/4915.jpg,50-59,Male,Middle Eastern,False,0.2151
4901,val/4902.jpg,50-59,Male,Indian,False,0.2172
4895,val/4896.jpg,50-59,Male,White,False,0.2163
4892,val/4893.jpg,50-59,Female,White,False,0.2034
9680,val/9681.jpg,50-59,Female,Indian,False,0.2156
4887,val/4888.jpg,50-59,Male,Middle Eastern,False,0.2004
4885,val/4886.jpg,50-59,Male,White,False,0.2041
4856,val/4857.jpg,50-59,Female,Southeast Asian,True,0.2274
9691,val/9692.jpg,50-59,Male,White,False,0.2096
4833,val/4834.jpg,50-59,Female,Indian,False,0.2145
4806,val/4807.jpg,50-59,Male,Indian,True,0.2087
4793,val/4794.jpg,50-59,Male,Middle Eastern,False,0.214
4791,val/4792.jpg,50-59,Female,White,False,0.2278
4767,val/4768.jpg,50-59,Male,Latino_Hispanic,True,0.1978
4764,val/4765.jpg,50-59,Male,Middle Eastern,False,0.2094
4763,val/4764.jpg,50-59,Male,Indian,False,0.2009
9716,val/9717.jpg,50-59,Male,Middle Eastern,True,0.2357
4273,val/4274.jpg,50-59,Male,Southeast Asian,False,0.2169
5003,val/5004.jpg,50-59,Female,Indian,False,0.177
9827,val/9828.jpg,50-59,Male,White,False,0.2026
4240,val/4241.jpg,50-59,Male,White,True,0.2139
3850,val/3851.jpg,50-59,Female,Indian,False,0.1986
3829,val/3830.jpg,50-59,Male,White,False,0.198
9959,val/9960.jpg,50-59,Female,East Asian,True,0.2258
9965,val/9966.jpg,50-59,Male,Black,True,0.1934
9973,val/9974.jpg,50-59,Male,White,False,0.2122
9976,val/9977.jpg,50-59,Male,Southeast Asian,False,0.218
3729,val/3730.jpg,50-59,Male,White,False,0.2212
3724,val/3725.jpg,50-59,Female,Southeast Asian,True,0.2219
3709,val/3710.jpg,50-59,Male,White,False,0.2097
3704,val/3705.jpg,50-59,Male,White,False,0.213
3681,val/3682.jpg,50-59,Female,White,False,0.2064
3679,val/3680.jpg,50-59,Female,White,True,0.2181
3677,val/3678.jpg,50-59,Female,White,True,0.2183
9950,val/9951.jpg,50-59,Male,Indian,False,0.2057
3662,val/3663.jpg,50-59,Female,Middle Eastern,True,0.194
3638,val/3639.jpg,50-59,Male,Latino_Hispanic,True,0.215
3594,val/3595.jpg,50-59,Female,Southeast Asian,True,0.1935
3584,val/3585.jpg,50-59,Female,Latino_Hispanic,False,0.213
3556,val/3557.jpg,50-59,Female,White,False,0.2056
3555,val/3556.jpg,50-59,Male,Latino_Hispanic,False,0.2147
3551,val/3552.jpg,50-59,Male,Indian,False,0.224
3526,val/3527.jpg,50-59,Female,White,False,0.2122
10025,val/10026.jpg,50-59,Male,Middle Eastern,False,0.2092
3504,val/3505.jpg,50-59,Female,White,True,0.2179
3500,val/3501.jpg,50-59,Male,Latino_Hispanic,False,0.2216
10030,val/10031.jpg,50-59,Male,Middle Eastern,False,0.2124
3491,val/3492.jpg,50-59,Female,White,False,0.1979
3466,val/3467.jpg,50-59,Male,Black,True,0.2009
3655,val/3656.jpg,50-59,Female,Black,True,0.2363
3851,val/3852.jpg,50-59,Female,White,False,0.2274
3881,val/3882.jpg,50-59,Male,Indian,True,0.2064
3906,val/3907.jpg,50-59,Female,Indian,False,0.1979
4238,val/4239.jpg,50-59,Female,Indian,False,0.1926
4232,val/4233.jpg,50-59,Male,White,True,0.1986
4230,val/4231.jpg,50-59,Female,Latino_Hispanic,False,0.2034
4228,val/4229.jpg,50-59,Female,White,False,0.2047
4219,val/4220.jpg,50-59,Female,White,True,0.2158
4204,val/4205.jpg,50-59,Male,White,True,0.2246
9852,val/9853.jpg,50-59,Female,Indian,True,0.2158
4181,val/4182.jpg,50-59,Female,White,True,0.2312
9856,val/9857.jpg,50-59,Male,White,False,0.2019
4171,val/4172.jpg,50-59,Male,Middle Eastern,False,0.1998
4157,val/4158.jpg,50-59,Male,White,False,0.196
4141,val/4142.jpg,50-59,Female,Middle Eastern,True,0.2253
4123,val/4124.jpg,50-59,Female,Black,False,0.2124
4104,val/4105.jpg,50-59,Female,White,False,0.2305
4102,val/4103.jpg,50-59,Male,Southeast Asian,True,0.2
4101,val/4102.jpg,50-59,Female,Black,False,0.199
4089,val/4090.jpg,50-59,Male,Latino_Hispanic,False,0.2151
4070,val/4071.jpg,50-59,Male,Southeast Asian,True,0.2314
4052,val/4053.jpg,50-59,Male,White,False,0.2169
4042,val/4043.jpg,50-59,Male,Southeast Asian,True,0.2228
4032,val/4033.jpg,50-59,Male,Middle Eastern,True,0.2175
4027,val/4028.jpg,50-59,Male,Middle Eastern,False,0.2056
3990,val/3991.jpg,50-59,Female,Latino_Hispanic,False,0.1924
3978,val/3979.jpg,50-59,Male,Middle Eastern,False,0.2029
3976,val/3977.jpg,50-59,Male,White,False,0.2014
3971,val/3972.jpg,50-59,Male,Black,True,0.2203
3951,val/3952.jpg,50-59,Male,White,False,0.2095
9928,val/9929.jpg,50-59,Male,White,True,0.2129
3923,val/3924.jpg,50-59,Female,Latino_Hispanic,False,0.2216
4245,val/4246.jpg,50-59,Male,Latino_Hispanic,False,0.2047
5010,val/5011.jpg,50-59,Male,East Asian,True,0.2125
4566,val/4567.jpg,50-59,Female,Indian,True,0.208
9570,val/9571.jpg,50-59,Male,Southeast Asian,False,0.2363
5231,val/5232.jpg,50-59,Male,Black,False,0.2092
5264,val/5265.jpg,50-59,Female,White,False,0.2095
5137,val/5138.jpg,50-59,Male,White,False,0.2118
9586,val/9587.jpg,50-59,Male,Black,False,0.1959
5216,val/5217.jpg,50-59,Male,White,False,0.2063
5023,val/5024.jpg,50-59,Male,Middle Eastern,False,0.2273
9612,val/9613.jpg,50-59,Male,Southeast Asian,True,0.219
5138,val/5139.jpg,50-59,Male,White,False,0.2307
9637,val/9638.jpg,50-59,Male,White,False,0.221
5221,val/5222.jpg,50-59,Male,Latino_Hispanic,True,0.2072
5152,val/5153.jpg,50-59,Female,Black,False,0.2083
5251,val/5252.jpg,50-59,Female,East Asian,True,0.2167
5247,val/5248.jpg,50-59,Female,Latino_Hispanic,False,0.2107
5166,val/5167.jpg,50-59,Male,Black,True,0.2163
5054,val/5055.jpg,50-59,Male,Southeast Asian,True,0.2281
9596,val/9597.jpg,50-59,Male,Southeast Asian,True,0.2145
5058,val/5059.jpg,50-59,Male,Middle Eastern,False,0.2146
9576,val/9577.jpg,50-59,Female,White,True,0.2236
5095,val/5096.jpg,50-59,Male,Indian,True,0.204
5241,val/5242.jpg,50-59,Female,Middle Eastern,True,0.2191
9562,val/9563.jpg,50-59,Female,White,True,0.2048
5130,val/5131.jpg,50-59,Female,Middle Eastern,True,0.2068
5291,val/5292.jpg,50-59,Male,Middle Eastern,True,0.2242
9573,val/9574.jpg,50-59,Male,Latino_Hispanic,False,0.2224
5136,val/5137.jpg,50-59,Female,Latino_Hispanic,True,0.2256
5186,val/5187.jpg,50-59,Male,White,False,0.2079
5280,val/5281.jpg,50-59,Female,Black,False,0.1901
9629,val/9630.jpg,50-59,Male,Indian,False,0.1846
5202,val/5203.jpg,50-59,Male,Southeast Asian,True,0.2122
7673,val/7674.jpg,60-69,Male,East Asian,True,0.2233
9487,val/9488.jpg,60-69,Male,Latino_Hispanic,False,0.2253
600,val/601.jpg,60-69,Female,Indian,False,0.2156
7683,val/7684.jpg,60-69,Female,White,False,0.2151
5586,val/5587.jpg,60-69,Female,Indian,False,0.2197
8920,val/8921.jpg,60-69,Male,White,False,0.1957
7731,val/7732.jpg,60-69,Male,Latino_Hispanic,False,0.2124
581,val/582.jpg,60-69,Male,Black,False,0.2135
4081,val/4082.jpg,60-69,Female,Middle Eastern,True,0.1995
6017,val/6018.jpg,60-69,Male,White,False,0.2098
3174,val/3175.jpg,60-69,Female,Southeast Asian,False,0.2126
2125,val/2126.jpg,60-69,Female,Indian,False,0.1973
8863,val/8864.jpg,60-69,Male,Latino_Hispanic,False,0.2023
509,val/510.jpg,60-69,Female,Black,False,0.2283
3207,val/3208.jpg,60-69,Male,Latino_Hispanic,True,0.207
8867,val/8868.jpg,60-69,Male,White,False,0.2163
7886,val/7887.jpg,60-69,Female,Latino_Hispanic,True,0.206
5535,val/5536.jpg,60-69,Male,Middle Eastern,False,0.1942
2106,val/2107.jpg,60-69,Male,White,False,0.2008
4075,val/4076.jpg,60-69,Male,Middle Eastern,False,0.1918
10793,val/10794.jpg,60-69,Male,White,False,0.2003
7830,val/7831.jpg,60-69,Male,Indian,False,0.2179
9904,val/9905.jpg,60-69,Male,Latino_Hispanic,False,0.2072
10786,val/10787.jpg,60-69,Male,White,False,0.2153
552,val/553.jpg,60-69,Male,Southeast Asian,False,0.2155
8890,val/8891.jpg,60-69,Male,White,True,0.2107
616,val/617.jpg,60-69,Female,Black,False,0.2026
10781,val/10782.jpg,60-69,Female,Indian,False,0.1992
3178,val/3179.jpg,60-69,Male,White,False,0.2083
5232,val/5233.jpg,60-69,Male,White,True,0.2101
620,val/621.jpg,60-69,Male,East Asian,False,0.209
3098,val/3099.jpg,60-69,Male,White,False,0.2145
10324,val/10325.jpg,60-69,Female,Indian,False,0.195
7414,val/7415.jpg,60-69,Female,Southeast Asian,False,0.198
827,val/828.jpg,60-69,Male,Middle Eastern,False,0.2214
837,val/838.jpg,60-69,Male,Southeast Asian,False,0.2144
858,val/859.jpg,60-69,Female,Indian,False,0.1919
1998,val/1999.jpg,60-69,Male,Middle Eastern,True,0.2196
4333,val/4334.jpg,60-69,Female,Southeast Asian,False,0.2126
10704,val/10705.jpg,60-69,Male,Middle Eastern,True,0.2242
9451,val/9452.jpg,60-69,Male,Southeast Asian,False,0.1984
4267,val/4268.jpg,60-69,Male,White,False,0.209
5715,val/5716.jpg,60-69,Male,White,False,0.2007
1991,val/1992.jpg,60-69,Female,Indian,False,0.1926
2985,val/2986.jpg,60-69,Male,Latino_Hispanic,False,0.1941
7294,val/7295.jpg,60-69,Male,Middle Eastern,False,0.2158
9791,val/9792.jpg,60-69,Female,East Asian,True,0.217
7256,val/7257.jpg,60-69,Male,Middle Eastern,False,0.2178
1983,val/1984.jpg,60-69,Male,Middle Eastern,False,0.2072
7210,val/7211.jpg,60-69,Female,Black,True,0.2194
7204,val/7205.jpg,60-69,Male,Latino_Hispanic,True,0.1987
4384,val/4385.jpg,60-69,Male,Black,True,0.1923
9863,val/9864.jpg,60-69,Male,Middle Eastern,True,0.22
5695,val/5696.jpg,60-69,Male,White,False,0.1941
5158,val/5159.jpg,60-69,Female,Middle Eastern,True,0.1943
3126,val/3127.jpg,60-69,Male,Latino_Hispanic,True,0.2206
7622,val/7623.jpg,60-69,Female,Black,False,0.215
4165,val/4166.jpg,60-69,Female,White,True,0.2147
10745,val/10746.jpg,60-69,Male,White,False,0.2275
3105,val/3106.jpg,60-69,Female,East Asian,False,0.2177
2057,val/2058.jpg,60-69,Male,White,False,0.2225
3965,val/3966.jpg,60-69,Male,East Asian,False,0.2238
2385,val/2386.jpg,60-69,Female,East Asian,False,0.2054
9459,val/9460.jpg,60-69,Male,White,True,0.2245
3086,val/3087.jpg,60-69,Male,Black,False,0.1924
9847,val/9848.jpg,60-69,Male,White,False,0.213
7515,val/7516.jpg,60-69,Female,Southeast Asian,False,0.196
2387,val/2388.jpg,60-69,Male,White,False,0.2134
4221,val/4222.jpg,60-69,Female,Latino_Hispanic,False,0.2157
5164,val/5165.jpg,60-69,Female,Indian,False,0.2091
10725,val/10726.jpg,60-69,Female,Black,False,0.1952
10724,val/10725.jpg,60-69,Female,Black,False,0.2229
7485,val/7486.jpg,60-69,Male,Latino_Hispanic,False,0.2056
5657,val/5658.jpg,60-69,Female,Latino_Hispanic,False,0.2125
7911,val/7912.jpg,60-69,Male,Southeast Asian,False,0.2156
7997,val/7998.jpg,60-69,Male,Southeast Asian,False,0.2054
3218,val/3219.jpg,60-69,Female,Southeast Asian,False,0.2029
8433,val/8434.jpg,60-69,Male,Indian,False,0.1976
155,val/156.jpg,60-69,Female,Black,False,0.219
2319,val/2320.jpg,60-69,Female,Southeast Asian,False,0.2019
2328,val/2329.jpg,60-69,Female,Indian,True,0.1948
192,val/193.jpg,60-69,Male,Middle Eastern,True,0.1995
10895,val/10896.jpg,60-69,Female,Latino_Hispanic,False,0.2098
3347,val/3348.jpg,60-69,Male,East Asian,True,0.228
10893,val/10894.jpg,60-69,Male,Middle Eastern,False,0.1945
5436,val/5437.jpg,60-69,Female,White,False,0.214
8387,val/8388.jpg,60-69,Male,Middle Eastern,False,0.2208
8356,val/8357.jpg,60-69,Male,White,False,0.2084
213,val/214.jpg,60-69,Male,Middle Eastern,False,0.2117
220,val/221.jpg,60-69,Female,Black,True,0.2023
8352,val/8353.jpg,60-69,Male,Middle Eastern,False,0.2063
3706,val/3707.jpg,60-69,Male,Southeast Asian,True,0.2162
9522,val/9523.jpg,60-69,Male,Southeast Asian,True,0.2091
8327,val/8328.jpg,60-69,Male,East Asian,True,0.2141
3713,val/3714.jpg,60-69,Male,Southeast Asian,False,0.2285
8754,val/8755.jpg,60-69,Male,White,False,0.2235
140,val/141.jpg,60-69,Male,Latino_Hispanic,False,0.2125
8440,val/8441.jpg,60-69,Male,Black,True,0.2142
3641,val/3642.jpg,60-69,Female,Indian,False,0.1992
5256,val/5257.jpg,60-69,Male,Middle Eastern,True,0.1849
10951,val/10952.jpg,60-69,Male,Latino_Hispanic,False,0.2051
10352,val/10353.jpg,60-69,Male,Black,False,0.2246
3417,val/3418.jpg,60-69,Male,White,False,0.2015
9548,val/9549.jpg,60-69,Male,Latino_Hispanic,True,0.2054
3415,val/3416.jpg,60-69,Female,Middle Eastern,True,0.205
10942,val/10943.jpg,60-69,Male,East Asian,False,0.209
34,val/35.jpg,60-69,Male,Black,True,0.2014
5350,val/5351.jpg,60-69,Female,Southeast Asian,True,0.1962
38,val/39.jpg,60-69,Male,Middle Eastern,False,0.2108
10879,val/10880.jpg,60-69,Male,Middle Eastern,True,0.2235
2296,val/2297.jpg,60-69,Male,Middle Eastern,False,0.2102
8534,val/8535.jpg,60-69,Male,White,False,0.2168
60,val/61.jpg,60-69,Male,Black,False,0.2262
8692,val/8693.jpg,60-69,Female,Black,False,0.2092
3569,val/3570.jpg,60-69,Male,Indian,False,0.2239
8500,val/8501.jpg,60-69,Male,Indian,True,0.2015
10010,val/10011.jpg,60-69,Female,White,False,0.2183
8700,val/8701.jpg,60-69,Male,East Asian,False,0.2269
10008,val/10009.jpg,60-69,Male,White,False,0.2024
3630,val/3631.jpg,60-69,Male,Indian,True,0.2059
3532,val/3533.jpg,60-69,Male,Southeast Asian,False,0.2329
9922,val/9923.jpg,60-69,Female,White,False,0.1932
241,val/242.jpg,60-69,Male,Middle Eastern,False,0.2256
8295,val/8296.jpg,60-69,Male,Latino_Hispanic,False,0.1978
8090,val/8091.jpg,60-69,Female,Latino_Hispanic,True,0.2031
371,val/372.jpg,60-69,Female,Middle Eastern,True,0.2098
3857,val/3858.jpg,60-69,Male,Indian,False,0.2173
414,val/415.jpg,60-69,Male,White,False,0.2086
8059,val/8060.jpg,60-69,Male,Middle Eastern,False,0.2019
8046,val/8047.jpg,60-69,Male,White,False,0.1996
8827,val/8828.jpg,60-69,Male,White,False,0.2255
3861,val/3862.jpg,60-69,Female,White,False,0.2139
8829,val/8830.jpg,60-69,Female,East Asian,True,0.2106
2144,val/2145.jpg,60-69,Male,White,False,0.2117
3244,val/3245.jpg,60-69,Male,Indian,False,0.209
10822,val/10823.jpg,60-69,Male,Indian,False,0.201
8012,val/8013.jpg,60-69,Male,White,True,0.1996
5502,val/5503.jpg,60-69,Female,East Asian,True,0.2316
10335,val/10336.jpg,60-69,Female,Black,False,0.2068
2960,val/2961.jpg,60-69,Female,Indian,False,0.1937
7994,val/7995.jpg,60-69,Female,Black,False,0.1777
5514,val/5515.jpg,60-69,Female,East Asian,True,0.198
7950,val/7951.jpg,60-69,Male,Latino_Hispanic,True,0.2288
8106,val/8107.jpg,60-69,Female,Black,False,0.197
3289,val/3290.jpg,60-69,Male,Middle Eastern,False,0.2162
8133,val/8134.jpg,60-69,Female,Indian,True,0.1925
2156,val/2157.jpg,60-69,Male,White,False,0.2192
265,val/266.jpg,60-69,Male,Middle Eastern,False,0.203
5461,val/5462.jpg,60-69,Male,East Asian,False,0.2062
8237,val/8238.jpg,60-69,Male,Middle Eastern,False,0.1987
2333,val/2334.jpg,60-69,Male,Indian,False,0.2109
3786,val/3787.jpg,60-69,Female,Latino_Hispanic,False,0.2117
3790,val/3791.jpg,60-69,Male,White,False,0.227
283,val/284.jpg,60-69,Female,Southeast Asian,False,0.2037
10862,val/10863.jpg,60-69,Male,White,False,0.2211
2335,val/2336.jpg,60-69,Female,Middle Eastern,True,0.2184
242,val/243.jpg,60-69,Female,Black,False,0.1866
287,val/288.jpg,60-69,Female,East Asian,True,0.2241
292,val/293.jpg,60-69,Female,White,False,0.2383
8787,val/8788.jpg,60-69,Male,Middle Eastern,False,0.2069
8179,val/8180.jpg,60-69,Female,Latino_Hispanic,True,0.2122
8178,val/8179.jpg,60-69,Female,White,True,0.2006
312,val/313.jpg,60-69,Male,White,True,0.229
5485,val/5486.jpg,60-69,Male,Latino_Hispanic,False,0.209
2157,val/2158.jpg,60-69,Male,Southeast Asian,False,0.2213
9954,val/9955.jpg,60-69,Male,Indian,False,0.2074
8147,val/8148.jpg,60-69,Female,Black,True,0.206
3804,val/3805.jpg,60-69,Female,Latino_Hispanic,False,0.194
7179,val/7180.jpg,60-69,Male,Middle Eastern,False,0.1979
4244,val/4245.jpg,60-69,Female,Black,True,0.2
5725,val/5726.jpg,60-69,Male,Middle Eastern,False,0.2163
2708,val/2709.jpg,60-69,Male,Middle Eastern,True,0.2188
4809,val/4810.jpg,60-69,Male,White,False,0.2028
4828,val/4829.jpg,60-69,Male,East Asian,False,0.2164
1435,val/1436.jpg,60-69,Male,White,True,0.2231
1438,val/1439.jpg,60-69,Male,Latino_Hispanic,False,0.2183
1853,val/1854.jpg,60-69,Male,East Asian,False,0.2306
9688,val/9689.jpg,60-69,Female,White,False,0.2007
1461,val/1462.jpg,60-69,Male,Southeast Asian,False,0.2015
6456,val/6457.jpg,60-69,Female,East Asian,True,0.2144
5081,val/5082.jpg,60-69,Male,Indian,True,0.2238
6446,val/6447.jpg,60-69,Male,Indian,False,0.2272
10463,val/10464.jpg,60-69,Male,Southeast Asian,False,0.2346
1839,val/1840.jpg,60-69,Male,Latino_Hispanic,False,0.2345
6367,val/6368.jpg,60-69,Male,Middle Eastern,False,0.1925
5949,val/5950.jpg,60-69,Female,Southeast Asian,True,0.2047
6354,val/6355.jpg,60-69,Male,Latino_Hispanic,True,0.2256
4903,val/4904.jpg,60-69,Male,White,True,0.2122
5040,val/5041.jpg,60-69,Male,White,False,0.207
9281,val/9282.jpg,60-69,Female,Latino_Hispanic,False,0.2126
2475,val/2476.jpg,60-69,Female,East Asian,True,0.2181
9395,val/9396.jpg,60-69,Female,White,False,0.2231
1393,val/1394.jpg,60-69,Male,Middle Eastern,False,0.2306
6552,val/6553.jpg,60-69,Male,White,False,0.222
10579,val/10580.jpg,60-69,Female,Indian,False,0.1888
9181,val/9182.jpg,60-69,Female,Southeast Asian,True,0.2117
6756,val/6757.jpg,60-69,Male,Southeast Asian,False,0.207
9402,val/9403.jpg,60-69,Male,East Asian,False,0.2172
4746,val/4747.jpg,60-69,Female,Middle Eastern,True,0.2136
6739,val/6740.jpg,60-69,Male,Black,True,0.1927
9714,val/9715.jpg,60-69,Male,Indian,True,0.2163
2781,val/2782.jpg,60-69,Female,White,True,0.214
10454,val/10455.jpg,60-69,Male,Southeast Asian,False,0.2072
6696,val/6697.jpg,60-69,Male,White,False,0.2323
2748,val/2749.jpg,60-69,Male,White,False,0.212
6667,val/6668.jpg,60-69,Male,Latino_Hispanic,False,0.22
6651,val/6652.jpg,60-69,Male,Indian,True,0.2036
2744,val/2745.jpg,60-69,Female,Indian,False,0.1871
5883,val/5884.jpg,60-69,Female,Latino_Hispanic,False,0.2207
10589,val/10590.jpg,60-69,Female,Latino_Hispanic,False,0.2102
1879,val/1880.jpg,60-69,Female,Black,False,0.2223
6598,val/6599.jpg,60-69,Male,Latino_Hispanic,False,0.1927
6595,val/6596.jpg,60-69,Male,East Asian,True,0.223
4772,val/4773.jpg,60-69,Male,Middle Eastern,True,0.2034
2732,val/2733.jpg,60-69,Female,Indian,True,0.194
7169,val/7170.jpg,60-69,Female,Indian,False,0.2142
1558,val/1559.jpg,60-69,Male,Latino_Hispanic,True,0.2047
9403,val/9404.jpg,60-69,Male,Middle Eastern,False,0.2278
1560,val/1561.jpg,60-69,Female,Latino_Hispanic,False,0.2004
5033,val/5034.jpg,60-69,Male,Latino_Hispanic,True,0.2064
1672,val/1673.jpg,60-69,Male,Southeast Asian,False,0.2336
1687,val/1688.jpg,60-69,Male,White,False,0.2184
9331,val/9332.jpg,60-69,Male,White,False,0.2058
2570,val/2571.jpg,60-69,Female,Latino_Hispanic,False,0.2136
6096,val/6097.jpg,60-69,Male,Indian,True,0.2118
4979,val/4980.jpg,60-69,Male,Indian,True,0.2224
2564,val/2565.jpg,60-69,Male,Middle Eastern,False,0.2113
10481,val/10482.jpg,60-69,Male,East Asian,True,0.2053
9643,val/9644.jpg,60-69,Male,Latino_Hispanic,False,0.2275
9328,val/9329.jpg,60-69,Male,Middle Eastern,True,0.1831
1730,val/1731.jpg,60-69,Male,White,False,0.2062
10482,val/10483.jpg,60-69,Male,Southeast Asian,True,0.2161
2551,val/2552.jpg,60-69,Female,Indian,True,0.1936
6067,val/6068.jpg,60-69,Female,Black,False,0.202
2539,val/2540.jpg,60-69,Male,Black,True,0.1973
5007,val/5008.jpg,60-69,Female,Middle Eastern,True,0.2152
6057,val/6058.jpg,60-69,Male,Middle Eastern,False,0.1957
1762,val/1763.jpg,60-69,Female,Black,False,0.2308
10289,val/10290.jpg,60-69,Female,Latino_Hispanic,True,0.2092
2520,val/2521.jpg,60-69,Male,Southeast Asian,False,0.2247
6076,val/6077.jpg,60-69,Male,Southeast Asian,False,0.1929
6141,val/6142.jpg,60-69,Female,Southeast Asian,True,0.2258
1646,val/1647.jpg,60-69,Male,White,False,0.2261
2497,val/2498.jpg,60-69,Male,Black,True,0.2091
1565,val/1566.jpg,60-69,Female,Latino_Hispanic,False,0.2004
4934,val/4935.jpg,60-69,Male,Middle Eastern,True,0.2062
1575,val/1576.jpg,60-69,Male,White,False,0.2024
1820,val/1821.jpg,60-69,Female,White,False,0.2103
6282,val/6283.jpg,60-69,Male,Middle Eastern,False,0.214
6271,val/6272.jpg,60-69,Female,East Asian,True,0.2277
4958,val/4959.jpg,60-69,Female,White,True,0.2242
1601,val/1602.jpg,60-69,Male,East Asian,True,0.1957
4966,val/4967.jpg,60-69,Male,White,True,0.2042
1611,val/1612.jpg,60-69,Female,Indian,True,0.2073
10528,val/10529.jpg,60-69,Female,White,False,0.2228
4971,val/4972.jpg,60-69,Male,East Asian,True,0.2058
6199,val/6200.jpg,60-69,Male,Indian,True,0.2164
5018,val/5019.jpg,60-69,Male,Middle Eastern,False,0.2128
1624,val/1625.jpg,60-69,Male,White,False,0.205
5996,val/5997.jpg,60-69,Female,Indian,False,0.2084
9370,val/9371.jpg,60-69,Male,White,False,0.2162
